month,year,state,average_temp,monthly_mean_from_1901_to_2000,centroid_lon,centroid_lat
12,2020,Oregon,36.2,34.7,-120.5554134,43.93664816
12,2020,Pennsylvania,38.4,34.1,-77.79955956,40.87383785
12,2020,Rhode Island,41.6,36.2,-71.55361205,41.67608139
12,2020,South Carolina,52.4,49.3,-80.89613969,33.90797425
12,2020,South Dakota,33.4,25.6,-100.2305075,44.4361607
12,2020,Tennessee,45.7,43.3,-86.34338037,35.84298709
12,2020,Texas,54.6,50.8,-99.35069715,31.48446438
12,2020,Utah,33,31.5,-111.6782164,39.32379475
12,2020,Vermont,32.6,26.7,-72.66264936,44.07519583
12,2020,Virginia,44.8,41.1,-78.81225447,37.51502389
12,2020,Washington,35.6,33.6,-120.4468664,47.38096888
12,2020,West Virginia,40.9,37.6,-80.61371197,38.64259874
12,2020,Wisconsin,31.4,24.9,-90.01169426,44.63803019
12,2020,Wyoming,28.8,24.8,-107.5514541,42.99964203
1,2021,Alabama,46.2,45.8,-86.82837194,32.78983219
1,2021,Arizona,42.3,41.1,-111.6644183,34.29310987
1,2021,Arkansas,42,40.5,-92.43926766,34.89974533
1,2021,California,45.5,42.7,-119.610699,37.24607067
1,2021,Colorado,26.7,24.5,-105.5478247,38.99855182
1,2021,Connecticut,31.4,27.3,-72.72570604,41.62028634
1,2021,Delaware,38,34.8,-75.40040409,38.88701645
1,2021,Florida,58.2,58.3,-81.79746387,28.62843926
1,2021,Georgia,47,46.6,-83.44634183,32.64922907
1,2021,Idaho,26.4,23,-114.6593823,44.08908951
1,2021,Illinois,31.2,27.4,-89.19839676,40.06504091
1,2021,Indiana,32,28.4,-86.27563973,39.90814123
1,2021,Iowa,25.6,20.3,-93.50006496,42.07462688
1,2021,Kansas,35,30.1,-98.38021317,38.48470815
1,2021,Kentucky,36.5,35,-85.29045609,37.52666746
1,2021,Louisiana,50.8,50.2,-92.58566202,31.05840696
1,2021,Maine,24.4,16,-69.22664746,45.37143349
1,2021,Maryland,36.8,33.9,-76.77245461,39.0369223
1,2021,Massachusetts,31,26.2,-71.79863942,42.2533024
1,2021,Michigan,26.8,20.7,-85.43716696,44.35068131
1,2021,Minnesota,19.6,9.7,-94.30901265,46.31633293
1,2021,Mississippi,46.9,46,-89.66521368,32.75086663
1,2021,Missouri,35,31.3,-92.47741016,38.36761316
1,2021,Montana,27.6,18.7,-109.6451486,47.03353642
1,2021,Nebraska,30.2,23.7,-99.81080907,41.52714896
1,2021,Nevada,33,30.5,-116.6552255,39.35623735
1,2021,New Hampshire,25.5,19.4,-71.57759415,43.68563175
1,2021,New Jersey,35.4,31.4,-74.66075411,40.18442736
1,2021,New Mexico,35,34,-106.1083886,34.42137076
1,2021,New York,26.9,22.2,-75.50311828,42.94039011
1,2021,North Carolina,41.4,40.7,-79.37237975,35.54153412
1,2021,North Dakota,22.2,9.6,-100.4693211,47.44633852
1,2021,Ohio,32.2,28.6,-82.7900612,40.29145221
1,2021,Oklahoma,40.4,37.8,-97.50829271,35.58348565
1,2021,Oregon,34.5,31,-120.5554134,43.93664816
1,2021,Pennsylvania,30.7,27.1,-77.79955956,40.87383785
1,2021,Rhode Island,33.6,29.1,-71.55361205,41.67608139
1,2021,South Carolina,45.8,45.2,-80.89613969,33.90797425
1,2021,South Dakota,27.4,17.4,-100.2305075,44.4361607
1,2021,Tennessee,39.6,38.3,-86.34338037,35.84298709
1,2021,Texas,47.9,46.2,-99.35069715,31.48446438
1,2021,Utah,27.6,26.1,-111.6782164,39.32379475
1,2021,Vermont,23.8,17.7,-72.66264936,44.07519583
1,2021,Virginia,37.5,35.8,-78.81225447,37.51502389
1,2021,Washington,34.2,29.6,-120.4468664,47.38096888
1,2021,West Virginia,33.4,31.8,-80.61371197,38.64259874
1,2021,Wisconsin,22.2,15.3,-90.01169426,44.63803019
1,2021,Wyoming,24,19.6,-107.5514541,42.99964203
2,2021,Alabama,46.6,46.5,-86.82837194,32.78983219
2,2021,Arizona,44.6,42.7,-111.6644183,34.29310987
2,2021,Arkansas,38,41.1,-92.43926766,34.89974533
2,2021,California,46.4,43.8,-119.610699,37.24607067
2,2021,Colorado,25.7,25.6,-105.5478247,38.99855182
2,2021,Connecticut,28.8,25.8,-72.72570604,41.62028634
2,2021,Delaware,35.8,33.8,-75.40040409,38.88701645
2,2021,Florida,61.2,58.6,-81.79746387,28.62843926
2,2021,Georgia,48.6,47.4,-83.44634183,32.64922907
2,2021,Idaho,26,24.3,-114.6593823,44.08908951
2,2021,Illinois,25,27.2,-89.19839676,40.06504091
2,2021,Indiana,27.1,28,-86.27563973,39.90814123
2,2021,Iowa,18.2,20.2,-93.50006496,42.07462688
2,2021,Kansas,29,31.1,-98.38021317,38.48470815
2,2021,Kentucky,34,35.1,-85.29045609,37.52666746
2,2021,Louisiana,49.2,50.9,-92.58566202,31.05840696
2,2021,Maine,20,14,-69.22664746,45.37143349
2,2021,Maryland,34.8,33.1,-76.77245461,39.0369223
2,2021,Massachusetts,28.2,24.6,-71.79863942,42.2533024
2,2021,Michigan,21.2,18.6,-85.43716696,44.35068131
2,2021,Minnesota,12.4,9.2,-94.30901265,46.31633293
2,2021,Mississippi,45.6,46.8,-89.66521368,32.75086663
2,2021,Missouri,29,31.6,-92.47741016,38.36761316
2,2021,Montana,20.2,19,-109.6451486,47.03353642
2,2021,Nebraska,22.8,24.4,-99.81080907,41.52714896
2,2021,Nevada,34.6,32,-116.6552255,39.35623735
2,2021,New Hampshire,21.8,17.9,-71.57759415,43.68563175
2,2021,New Jersey,32.9,30.1,-74.66075411,40.18442736
2,2021,New Mexico,36.1,35.7,-106.1083886,34.42137076
2,2021,New York,22.8,20.2,-75.50311828,42.94039011
2,2021,North Carolina,41.4,41,-79.37237975,35.54153412
2,2021,North Dakota,13.4,9.1,-100.4693211,47.44633852
2,2021,Ohio,28,27.9,-82.7900612,40.29145221
2,2021,Oklahoma,35.6,38.9,-97.50829271,35.58348565
2,2021,Oregon,34.2,32.2,-120.5554134,43.93664816
2,2021,Pennsylvania,27.9,25.9,-77.79955956,40.87383785
2,2021,Rhode Island,31.2,27.5,-71.55361205,41.67608139
2,2021,South Carolina,46.5,45.7,-80.89613969,33.90797425
2,2021,South Dakota,19.6,17.4,-100.2305075,44.4361607
2,2021,Tennessee,38.6,38.7,-86.34338037,35.84298709
2,2021,Texas,45.6,47.4,-99.35069715,31.48446438
2,2021,Utah,30.2,27.9,-111.6782164,39.32379475
2,2021,Vermont,19.6,15.9,-72.66264936,44.07519583
2,2021,Virginia,36.6,35.7,-78.81225447,37.51502389
2,2021,Washington,33,30.8,-120.4468664,47.38096888
2,2021,West Virginia,32,31.6,-80.61371197,38.64259874
2,2021,Wisconsin,15.4,14.4,-90.01169426,44.63803019
2,2021,Wyoming,20.4,20.3,-107.5514541,42.99964203
3,2021,Alabama,53.2,51.6,-86.82837194,32.78983219
3,2021,Arizona,48,47.1,-111.6644183,34.29310987
3,2021,Arkansas,45,47.2,-92.43926766,34.89974533
3,2021,California,47.8,47.1,-119.610699,37.24607067
3,2021,Colorado,30.2,30.5,-105.5478247,38.99855182
3,2021,Connecticut,33.9,30.9,-72.72570604,41.62028634
3,2021,Delaware,41.5,38.5,-75.40040409,38.88701645
3,2021,Florida,65.8,61.8,-81.79746387,28.62843926
3,2021,Georgia,54.7,52,-83.44634183,32.64922907
3,2021,Idaho,30,29.5,-114.6593823,44.08908951
3,2021,Illinois,33.4,34.5,-89.19839676,40.06504091
3,2021,Indiana,34.8,34.5,-86.27563973,39.90814123
3,2021,Iowa,27.4,28.7,-93.50006496,42.07462688
3,2021,Kansas,36,38,-98.38021317,38.48470815
3,2021,Kentucky,41.4,40.9,-85.29045609,37.52666746
3,2021,Louisiana,55,55.7,-92.58566202,31.05840696
3,2021,Maine,24,20.4,-69.22664746,45.37143349
3,2021,Maryland,40.7,38.1,-76.77245461,39.0369223
3,2021,Massachusetts,33,29.7,-71.79863942,42.2533024
3,2021,Michigan,27.1,24.1,-85.43716696,44.35068131
3,2021,Minnesota,21.1,18.7,-94.30901265,46.31633293
3,2021,Mississippi,52.2,52,-89.66521368,32.75086663
3,2021,Missouri,37.2,38.7,-92.47741016,38.36761316
3,2021,Montana,24.9,25.4,-109.6451486,47.03353642
3,2021,Nebraska,29.6,31.3,-99.81080907,41.52714896
3,2021,Nevada,37.4,36.8,-116.6552255,39.35623735
3,2021,New Hampshire,26.4,23.6,-71.57759415,43.68563175
3,2021,New Jersey,38.1,34.9,-74.66075411,40.18442736
3,2021,New Mexico,41,40.6,-106.1083886,34.42137076
3,2021,New York,28.4,25.7,-75.50311828,42.94039011
3,2021,North Carolina,47.4,45.6,-79.37237975,35.54153412
3,2021,North Dakota,20.8,18.3,-100.4693211,47.44633852
3,2021,Ohio,35,33.7,-82.7900612,40.29145221
3,2021,Oklahoma,42.6,45.3,-97.50829271,35.58348565
3,2021,Oregon,36.2,36.2,-120.5554134,43.93664816
3,2021,Pennsylvania,33.6,31.2,-77.79955956,40.87383785
3,2021,Rhode Island,35.6,31.9,-71.55361205,41.67608139
3,2021,South Carolina,52.4,50.4,-80.89613969,33.90797425
3,2021,South Dakota,26.1,25.3,-100.2305075,44.4361607
3,2021,Tennessee,45.5,44.3,-86.34338037,35.84298709
3,2021,Texas,51.6,52.8,-99.35069715,31.48446438
3,2021,Utah,35.3,33.8,-111.6782164,39.32379475
3,2021,Vermont,24.8,21.8,-72.66264936,44.07519583
3,2021,Virginia,42.6,40.6,-78.81225447,37.51502389
3,2021,Washington,35.5,35.8,-120.4468664,47.38096888
3,2021,West Virginia,38.6,36.9,-80.61371197,38.64259874
3,2021,Wisconsin,23.8,22.3,-90.01169426,44.63803019
3,2021,Wyoming,24.8,25.7,-107.5514541,42.99964203
4,2021,Alabama,60.6,59,-86.82837194,32.78983219
4,2021,Arizona,55.4,53.2,-111.6644183,34.29310987
4,2021,Arkansas,56.7,55.9,-92.43926766,34.89974533
4,2021,California,53.2,51.3,-119.610699,37.24607067
4,2021,Colorado,39.4,38,-105.5478247,38.99855182
4,2021,Connecticut,44,40.7,-72.72570604,41.62028634
4,2021,Delaware,51.4,47.4,-75.40040409,38.88701645
4,2021,Florida,68.8,66.6,-81.79746387,28.62843926
4,2021,Georgia,61,59.2,-83.44634183,32.64922907
4,2021,Idaho,38.4,36.8,-114.6593823,44.08908951
4,2021,Illinois,49.4,45.7,-89.19839676,40.06504091
4,2021,Indiana,48.9,45.1,-86.27563973,39.90814123
4,2021,Iowa,45.8,41.3,-93.50006496,42.07462688
4,2021,Kansas,50.2,47.9,-98.38021317,38.48470815
4,2021,Kentucky,52.5,50.3,-85.29045609,37.52666746
4,2021,Louisiana,63.6,62.6,-92.58566202,31.05840696
4,2021,Maine,36.4,32.1,-69.22664746,45.37143349
4,2021,Maryland,51,47.3,-76.77245461,39.0369223
4,2021,Massachusetts,43,39.4,-71.79863942,42.2533024
4,2021,Michigan,41,35.5,-85.43716696,44.35068131
4,2021,Minnesota,38.9,33.3,-94.30901265,46.31633293
4,2021,Mississippi,61,59.5,-89.66521368,32.75086663
4,2021,Missouri,52.1,49.1,-92.47741016,38.36761316
4,2021,Montana,38.2,35,-109.6451486,47.03353642
4,2021,Nebraska,44.8,41.8,-99.81080907,41.52714896
4,2021,Nevada,44.2,43,-116.6552255,39.35623735
4,2021,New Hampshire,38.2,34.8,-71.57759415,43.68563175
4,2021,New Jersey,48.4,44.4,-74.66075411,40.18442736
4,2021,New Mexico,49,47.4,-106.1083886,34.42137076
4,2021,New York,40.4,36.7,-75.50311828,42.94039011
4,2021,North Carolina,55.6,53.5,-79.37237975,35.54153412
4,2021,North Dakota,38.2,33,-100.4693211,47.44633852
4,2021,Ohio,48.1,43.8,-82.7900612,40.29145221
4,2021,Oklahoma,55.7,54.4,-97.50829271,35.58348565
4,2021,Oregon,42.7,41.1,-120.5554134,43.93664816
4,2021,Pennsylvania,45,41.3,-77.79955956,40.87383785
4,2021,Rhode Island,44.6,40.9,-71.55361205,41.67608139
4,2021,South Carolina,59.8,57.9,-80.89613969,33.90797425
4,2021,South Dakota,41.5,37.8,-100.2305075,44.4361607
4,2021,Tennessee,54.9,53,-86.34338037,35.84298709
4,2021,Texas,61.6,60.6,-99.35069715,31.48446438
4,2021,Utah,42.9,41.4,-111.6782164,39.32379475
4,2021,Vermont,37,33.5,-72.66264936,44.07519583
4,2021,Virginia,51.9,49.3,-78.81225447,37.51502389
4,2021,Washington,43.2,41.8,-120.4468664,47.38096888
4,2021,West Virginia,48.4,46,-80.61371197,38.64259874
4,2021,Wisconsin,40.9,35.5,-90.01169426,44.63803019
4,2021,Wyoming,35,33.9,-107.5514541,42.99964203
5,2021,Alabama,65.5,66.7,-86.82837194,32.78983219
5,2021,Arizona,64.6,60.9,-111.6644183,34.29310987
5,2021,Arkansas,62.5,64.6,-92.43926766,34.89974533
5,2021,California,61.4,57.4,-119.610699,37.24607067
5,2021,Colorado,48,47.2,-105.5478247,38.99855182
5,2021,Connecticut,53.3,51.4,-72.72570604,41.62028634
5,2021,Delaware,59.3,57.1,-75.40040409,38.88701645
5,2021,Florida,72.9,72.1,-81.79746387,28.62843926
5,2021,Georgia,65.7,67,-83.44634183,32.64922907
5,2021,Idaho,45.9,45.1,-114.6593823,44.08908951
5,2021,Illinois,56.8,56.8,-89.19839676,40.06504091
5,2021,Indiana,55.8,56,-86.27563973,39.90814123
5,2021,Iowa,54.2,53.9,-93.50006496,42.07462688
5,2021,Kansas,57.2,58.5,-98.38021317,38.48470815
5,2021,Kentucky,58.4,59.8,-85.29045609,37.52666746
5,2021,Louisiana,68.6,69.8,-92.58566202,31.05840696
5,2021,Maine,48,44.5,-69.22664746,45.37143349
5,2021,Maryland,58.6,57.3,-76.77245461,39.0369223
5,2021,Massachusetts,52.7,50.2,-71.79863942,42.2533024
5,2021,Michigan,49.6,47.8,-85.43716696,44.35068131
5,2021,Minnesota,48.6,47.7,-94.30901265,46.31633293
5,2021,Mississippi,66,67.4,-89.66521368,32.75086663
5,2021,Missouri,58.3,59.4,-92.47741016,38.36761316
5,2021,Montana,44.5,45.5,-109.6451486,47.03353642
5,2021,Nebraska,52.4,53,-99.81080907,41.52714896
5,2021,Nevada,53.2,50.7,-116.6552255,39.35623735
5,2021,New Hampshire,49.2,46.6,-71.57759415,43.68563175
5,2021,New Jersey,56.8,54.6,-74.66075411,40.18442736
5,2021,New Mexico,58,55.8,-106.1083886,34.42137076
5,2021,New York,50.2,48.6,-75.50311828,42.94039011
5,2021,North Carolina,61.9,62.1,-79.37237975,35.54153412
5,2021,North Dakota,46.6,47.4,-100.4693211,47.44633852
5,2021,Ohio,55.1,54.6,-82.7900612,40.29145221
5,2021,Oklahoma,61.7,63.7,-97.50829271,35.58348565
5,2021,Oregon,49.2,47.2,-120.5554134,43.93664816
5,2021,Pennsylvania,53.2,52.3,-77.79955956,40.87383785
5,2021,Rhode Island,53.6,50.9,-71.55361205,41.67608139
5,2021,South Carolina,65.4,66.1,-80.89613969,33.90797425
5,2021,South Dakota,49.2,50.3,-100.2305075,44.4361607
5,2021,Tennessee,60.2,61.9,-86.34338037,35.84298709
5,2021,Texas,67.8,68.7,-99.35069715,31.48446438
5,2021,Utah,52.3,50.1,-111.6782164,39.32379475
5,2021,Vermont,48.2,46,-72.66264936,44.07519583
5,2021,Virginia,58.8,58.6,-78.81225447,37.51502389
5,2021,Washington,49.7,48.5,-120.4468664,47.38096888
5,2021,West Virginia,54.8,55.6,-80.61371197,38.64259874
5,2021,Wisconsin,49.8,48.6,-90.01169426,44.63803019
5,2021,Wyoming,43.4,43.7,-107.5514541,42.99964203
6,2021,Alabama,73.2,74.1,-86.82837194,32.78983219
6,2021,Arizona,74.4,69.8,-111.6644183,34.29310987
6,2021,Arkansas,71.8,72.6,-92.43926766,34.89974533
6,2021,California,69.7,64.5,-119.610699,37.24607067
6,2021,Colorado,59.3,56.5,-105.5478247,38.99855182
6,2021,Connecticut,63.6,61.2,-72.72570604,41.62028634
6,2021,Delaware,68.6,66.5,-75.40040409,38.88701645
6,2021,Florida,78.4,77.3,-81.79746387,28.62843926
6,2021,Georgia,73.2,74.2,-83.44634183,32.64922907
6,2021,Idaho,57.4,52.9,-114.6593823,44.08908951
6,2021,Illinois,67.6,66.8,-89.19839676,40.06504091
6,2021,Indiana,66.1,65.9,-86.27563973,39.90814123
6,2021,Iowa,66.2,64.4,-93.50006496,42.07462688
6,2021,Kansas,68.9,68.4,-98.38021317,38.48470815
6,2021,Kentucky,67.9,68.5,-85.29045609,37.52666746
6,2021,Louisiana,76.4,76.6,-92.58566202,31.05840696
6,2021,Maine,58.8,55.2,-69.22664746,45.37143349
6,2021,Maryland,67.6,66.4,-76.77245461,39.0369223
6,2021,Massachusetts,63.4,60,-71.79863942,42.2533024
6,2021,Michigan,60.8,58.4,-85.43716696,44.35068131
6,2021,Minnesota,62.5,59,-94.30901265,46.31633293
6,2021,Mississippi,74.1,74.8,-89.66521368,32.75086663
6,2021,Missouri,68.6,68.7,-92.47741016,38.36761316
6,2021,Montana,57,54.3,-109.6451486,47.03353642
6,2021,Nebraska,65.4,63.4,-99.81080907,41.52714896
6,2021,Nevada,64.9,59.4,-116.6552255,39.35623735
6,2021,New Hampshire,60.3,57.1,-71.57759415,43.68563175
6,2021,New Jersey,66.4,64.2,-74.66075411,40.18442736
6,2021,New Mexico,67.9,64.7,-106.1083886,34.42137076
6,2021,New York,60.9,59,-75.50311828,42.94039011
6,2021,North Carolina,69.6,70,-79.37237975,35.54153412
6,2021,North Dakota,61,58.3,-100.4693211,47.44633852
6,2021,Ohio,65.2,64.5,-82.7900612,40.29145221
6,2021,Oklahoma,71.6,72.4,-97.50829271,35.58348565
6,2021,Oregon,58.6,53.8,-120.5554134,43.93664816
6,2021,Pennsylvania,62.8,61.9,-77.79955956,40.87383785
6,2021,Rhode Island,64,60.4,-71.55361205,41.67608139
6,2021,South Carolina,72.8,73.6,-80.89613969,33.90797425
6,2021,South Dakota,63.6,60.9,-100.2305075,44.4361607
6,2021,Tennessee,69,69.9,-86.34338037,35.84298709
6,2021,Texas,76,76,-99.35069715,31.48446438
6,2021,Utah,64.6,59.4,-111.6782164,39.32379475
6,2021,Vermont,59.6,56.7,-72.66264936,44.07519583
6,2021,Virginia,67.2,67.1,-78.81225447,37.51502389
6,2021,Washington,58.6,54.7,-120.4468664,47.38096888
6,2021,West Virginia,63.9,64.3,-80.61371197,38.64259874
6,2021,Wisconsin,62,59.3,-90.01169426,44.63803019
6,2021,Wyoming,56.8,53.1,-107.5514541,42.99964203
7,2021,Alabama,78.2,78.7,-86.82837194,32.78983219
7,2021,Arizona,81,77,-111.6644183,34.29310987
7,2021,Arkansas,78,78.4,-92.43926766,34.89974533
7,2021,California,77.4,71.5,-119.610699,37.24607067
7,2021,Colorado,67.8,64.1,-105.5478247,38.99855182
7,2021,Connecticut,70.2,68,-72.72570604,41.62028634
7,2021,Delaware,75.7,73.1,-75.40040409,38.88701645
7,2021,Florida,81.3,80.3,-81.79746387,28.62843926
7,2021,Georgia,78.2,78.6,-83.44634183,32.64922907
7,2021,Idaho,68.4,60.8,-114.6593823,44.08908951
7,2021,Illinois,74.4,73.5,-89.19839676,40.06504091
7,2021,Indiana,73.1,72.4,-86.27563973,39.90814123
7,2021,Iowa,73.4,71.4,-93.50006496,42.07462688
7,2021,Kansas,76.8,76.2,-98.38021317,38.48470815
7,2021,Kentucky,74.6,74.4,-85.29045609,37.52666746
7,2021,Louisiana,81.1,80.8,-92.58566202,31.05840696
7,2021,Maine,64.4,62.6,-69.22664746,45.37143349
7,2021,Maryland,75.1,72.8,-76.77245461,39.0369223
7,2021,Massachusetts,69.5,67,-71.79863942,42.2533024
7,2021,Michigan,68.2,65.7,-85.43716696,44.35068131
7,2021,Minnesota,70.5,66.3,-94.30901265,46.31633293
7,2021,Mississippi,79.4,79.6,-89.66521368,32.75086663
7,2021,Missouri,75.7,75.3,-92.47741016,38.36761316
7,2021,Montana,68.9,62,-109.6451486,47.03353642
7,2021,Nebraska,73.9,71.4,-99.81080907,41.52714896
7,2021,Nevada,75.2,68,-116.6552255,39.35623735
7,2021,New Hampshire,65.8,64,-71.57759415,43.68563175
7,2021,New Jersey,73.8,71.1,-74.66075411,40.18442736
7,2021,New Mexico,73.2,70.9,-106.1083886,34.42137076
7,2021,New York,67.4,65.8,-75.50311828,42.94039011
7,2021,North Carolina,75.4,75.2,-79.37237975,35.54153412
7,2021,North Dakota,71.6,66,-100.4693211,47.44633852
7,2021,Ohio,72.2,70.9,-82.7900612,40.29145221
7,2021,Oklahoma,78.6,79.3,-97.50829271,35.58348565
7,2021,Oregon,68.3,61,-120.5554134,43.93664816
7,2021,Pennsylvania,69.9,68.2,-77.79955956,40.87383785
7,2021,Rhode Island,70.6,67.6,-71.55361205,41.67608139
7,2021,South Carolina,78,78.4,-80.89613969,33.90797425
7,2021,South Dakota,73.8,69.2,-100.2305075,44.4361607
7,2021,Tennessee,75.5,75.5,-86.34338037,35.84298709
7,2021,Texas,80.5,81,-99.35069715,31.48446438
7,2021,Utah,74,67.7,-111.6782164,39.32379475
7,2021,Vermont,65.2,63.4,-72.66264936,44.07519583
7,2021,Virginia,73.9,72.7,-78.81225447,37.51502389
7,2021,Washington,67.1,60.8,-120.4468664,47.38096888
7,2021,West Virginia,70.6,69.9,-80.61371197,38.64259874
7,2021,Wisconsin,69.4,66.6,-90.01169426,44.63803019
7,2021,Wyoming,67.4,61.4,-107.5514541,42.99964203
8,2021,Alabama,79.7,79.6,-86.82837194,32.78983219
8,2021,Arizona,80.4,78.7,-111.6644183,34.29310987
8,2021,Arkansas,79.9,79.8,-92.43926766,34.89974533
8,2021,California,78.4,74.2,-119.610699,37.24607067
8,2021,Colorado,68.7,66.1,-105.5478247,38.99855182
8,2021,Connecticut,71.9,69.6,-72.72570604,41.62028634
8,2021,Delaware,77.2,74.6,-75.40040409,38.88701645
8,2021,Florida,82.2,81,-81.79746387,28.62843926
8,2021,Georgia,79.6,79.3,-83.44634183,32.64922907
8,2021,Idaho,67.9,64.4,-114.6593823,44.08908951
8,2021,Illinois,75,74.4,-89.19839676,40.06504091
8,2021,Indiana,74.4,73.4,-86.27563973,39.90814123
8,2021,Iowa,73.2,72.7,-93.50006496,42.07462688
8,2021,Kansas,78.4,78.1,-98.38021317,38.48470815
8,2021,Kentucky,76.2,75.5,-85.29045609,37.52666746
8,2021,Louisiana,82.2,81.7,-92.58566202,31.05840696
8,2021,Maine,66,64.2,-69.22664746,45.37143349
8,2021,Maryland,77.1,74.1,-76.77245461,39.0369223
8,2021,Massachusetts,71.1,68.6,-71.79863942,42.2533024
8,2021,Michigan,69.8,66.9,-85.43716696,44.35068131
8,2021,Minnesota,70.2,67.5,-94.30901265,46.31633293
8,2021,Mississippi,80.8,80.6,-89.66521368,32.75086663
8,2021,Missouri,77,76.8,-92.47741016,38.36761316
8,2021,Montana,68.6,64.9,-109.6451486,47.03353642
8,2021,Nebraska,74.6,73.4,-99.81080907,41.52714896
8,2021,Nevada,75.2,71.2,-116.6552255,39.35623735
8,2021,New Hampshire,67.4,65.3,-71.57759415,43.68563175
8,2021,New Jersey,75.8,72.6,-74.66075411,40.18442736
8,2021,New Mexico,72.7,71.8,-106.1083886,34.42137076
8,2021,New York,69,67.1,-75.50311828,42.94039011
8,2021,North Carolina,77.4,76.3,-79.37237975,35.54153412
8,2021,North Dakota,71.4,68,-100.4693211,47.44633852
8,2021,Ohio,73.8,71.9,-82.7900612,40.29145221
8,2021,Oklahoma,80.6,81.3,-97.50829271,35.58348565
8,2021,Oregon,68.9,64.3,-120.5554134,43.93664816
8,2021,Pennsylvania,71.8,69.3,-77.79955956,40.87383785
8,2021,Rhode Island,72.5,69.5,-71.55361205,41.67608139
8,2021,South Carolina,79.6,79.2,-80.89613969,33.90797425
8,2021,South Dakota,73.9,71.5,-100.2305075,44.4361607
8,2021,Tennessee,77.1,76.6,-86.34338037,35.84298709
8,2021,Texas,81.4,82.1,-99.35069715,31.48446438
8,2021,Utah,73.6,70.5,-111.6782164,39.32379475
8,2021,Vermont,66.8,64.7,-72.66264936,44.07519583
8,2021,Virginia,76.2,74,-78.81225447,37.51502389
8,2021,Washington,67.8,63.8,-120.4468664,47.38096888
8,2021,West Virginia,73,71.1,-80.61371197,38.64259874
8,2021,Wisconsin,69.3,67.7,-90.01169426,44.63803019
8,2021,Wyoming,67.1,64.3,-107.5514541,42.99964203
9,2021,Alabama,76.9,76.9,-86.82837194,32.78983219
9,2021,Arizona,77.2,75,-111.6644183,34.29310987
9,2021,Arkansas,77.4,76,-92.43926766,34.89974533
9,2021,California,74.6,71.2,-119.610699,37.24607067
9,2021,Colorado,64.9,61.3,-105.5478247,38.99855182
9,2021,Connecticut,69,65,-72.72570604,41.62028634
9,2021,Delaware,73.4,70.6,-75.40040409,38.88701645
9,2021,Florida,81.1,80,-81.79746387,28.62843926
9,2021,Georgia,76.8,76.7,-83.44634183,32.64922907
9,2021,Idaho,60.5,59.1,-114.6593823,44.08908951
9,2021,Illinois,72.6,69.9,-89.19839676,40.06504091
9,2021,Indiana,71.8,69.1,-86.27563973,39.90814123
9,2021,Iowa,69.8,67.2,-93.50006496,42.07462688
9,2021,Kansas,76.2,73,-98.38021317,38.48470815
9,2021,Kentucky,72.8,71.7,-85.29045609,37.52666746
9,2021,Louisiana,79.8,79.4,-92.58566202,31.05840696
9,2021,Maine,63.7,59,-69.22664746,45.37143349
9,2021,Maryland,73.4,70.2,-76.77245461,39.0369223
9,2021,Massachusetts,68.7,63.9,-71.79863942,42.2533024
9,2021,Michigan,66.2,62.2,-85.43716696,44.35068131
9,2021,Minnesota,65.5,61.5,-94.30901265,46.31633293
9,2021,Mississippi,77.9,77.7,-89.66521368,32.75086663
9,2021,Missouri,74.4,72.1,-92.47741016,38.36761316
9,2021,Montana,61.5,58.9,-109.6451486,47.03353642
9,2021,Nebraska,70.9,67.5,-99.81080907,41.52714896
9,2021,Nevada,69,65.9,-116.6552255,39.35623735
9,2021,New Hampshire,64.8,60.3,-71.57759415,43.68563175
9,2021,New Jersey,72.2,68.2,-74.66075411,40.18442736
9,2021,New Mexico,70.2,67.7,-106.1083886,34.42137076
9,2021,New York,66.1,62.5,-75.50311828,42.94039011
9,2021,North Carolina,74.1,72.9,-79.37237975,35.54153412
9,2021,North Dakota,65.6,61.6,-100.4693211,47.44633852
9,2021,Ohio,70.8,67.7,-82.7900612,40.29145221
9,2021,Oklahoma,79,77,-97.50829271,35.58348565
9,2021,Oregon,62.9,60.6,-120.5554134,43.93664816
9,2021,Pennsylvania,68.4,65,-77.79955956,40.87383785
9,2021,Rhode Island,70.1,65.2,-71.55361205,41.67608139
9,2021,South Carolina,76.7,76.2,-80.89613969,33.90797425
9,2021,South Dakota,68.8,65.4,-100.2305075,44.4361607
9,2021,Tennessee,73.4,73.1,-86.34338037,35.84298709
9,2021,Texas,80,78.8,-99.35069715,31.48446438
9,2021,Utah,67.8,65,-111.6782164,39.32379475
9,2021,Vermont,64,59.7,-72.66264936,44.07519583
9,2021,Virginia,72.4,70.1,-78.81225447,37.51502389
9,2021,Washington,62,60.3,-120.4468664,47.38096888
9,2021,West Virginia,69.7,67.4,-80.61371197,38.64259874
9,2021,Wisconsin,65.2,62.2,-90.01169426,44.63803019
9,2021,Wyoming,61.1,58.4,-107.5514541,42.99964203
10,2021,Alabama,70.6,69.2,-86.82837194,32.78983219
10,2021,Arizona,67.4,66.5,-111.6644183,34.29310987
10,2021,Arkansas,69.9,67.4,-92.43926766,34.89974533
10,2021,California,65.2,64.1,-119.610699,37.24607067
10,2021,Colorado,55.1,51.9,-105.5478247,38.99855182
10,2021,Connecticut,61,56.2,-72.72570604,41.62028634
