Incident Date,year,month,state,Total Number of Dead and Missing,Cause of Death,average_temp,Migration Route,geometry
2020-09-14,2020.0,9,ARIZONA,1,Mixed or unknown,79.8,US-Mexico border crossing,POINT (-111.628262 31.783138)
2020-09-15,2020.0,9,ARIZONA,1,Mixed or unknown,79.8,US-Mexico border crossing,POINT (-111.4629 31.816)
2020-09-18,2020.0,9,ARIZONA,1,Mixed or unknown,79.8,US-Mexico border crossing,POINT (-111.3314522 31.5773351)
2020-09-18,2020.0,9,ARIZONA,1,"Harsh environmental conditions / lack of adequate shelter, food, water",79.8,US-Mexico border crossing,POINT (-112.0740373 33.4483771)
2020-09-18,2020.0,9,ARIZONA,1,Mixed or unknown,79.8,US-Mexico border crossing,POINT (-113.18921 32.137243)
2020-09-19,2020.0,9,ARIZONA,1,Mixed or unknown,79.8,US-Mexico border crossing,POINT (-112.78981 31.8913)
2020-09-19,2020.0,9,ARIZONA,1,Mixed or unknown,79.8,US-Mexico border crossing,POINT (-112.79484 31.88474)
2020-09-20,2020.0,9,ARIZONA,1,Mixed or unknown,79.8,US-Mexico border crossing,POINT (-113.130192 32.401767)
2020-09-21,2020.0,9,ARIZONA,1,"Harsh environmental conditions / lack of adequate shelter, food, water",79.8,US-Mexico border crossing,POINT (-110.955646 31.957582)
2020-09-21,2020.0,9,ARIZONA,1,Mixed or unknown,79.8,US-Mexico border crossing,POINT (-111.184519 31.687166)
2020-09-21,2020.0,9,ARIZONA,1,Mixed or unknown,79.8,US-Mexico border crossing,POINT (-111.427667 32.139)
2020-09-21,2020.0,9,ARIZONA,1,Mixed or unknown,79.8,US-Mexico border crossing,POINT (-111.646555 31.772121)
2020-09-21,2020.0,9,ARIZONA,1,Violence,79.8,US-Mexico border crossing,POINT (-110.780728 31.355835)
2020-09-21,2020.0,9,ARIZONA,1,"Harsh environmental conditions / lack of adequate shelter, food, water",79.8,US-Mexico border crossing,POINT (-110.9747108 32.2226066)
2020-09-21,2020.0,9,ARIZONA,1,Violence,79.8,US-Mexico border crossing,POINT (-110.9342532 31.3403775)
2020-09-21,2020.0,9,TEXAS,1,Mixed or unknown,79.2,US-Mexico border crossing,POINT (-98.2212979 27.0273057)
2020-09-22,2020.0,9,ARIZONA,1,Mixed or unknown,79.8,US-Mexico border crossing,POINT (-112.521533 32.384167)
2020-09-23,2020.0,9,ARIZONA,1,Mixed or unknown,79.8,US-Mexico border crossing,POINT (-111.87105 31.6801)
2020-09-23,2020.0,9,ARIZONA,1,Mixed or unknown,79.8,US-Mexico border crossing,POINT (-112.10435 31.721533)
2020-09-23,2020.0,9,ARIZONA,1,"Harsh environmental conditions / lack of adequate shelter, food, water",79.8,US-Mexico border crossing,POINT (-111.9591399 33.4470248)
2020-09-24,2020.0,9,ARIZONA,1,Mixed or unknown,79.8,US-Mexico border crossing,POINT (-113.133313 32.402672)
2020-09-24,2020.0,9,ARIZONA,1,Mixed or unknown,79.8,US-Mexico border crossing,POINT (-111.36908 32.10137)
2020-09-28,2020.0,9,ARIZONA,1,Mixed or unknown,79.8,US-Mexico border crossing,POINT (-112.126533 31.96735)
2020-09-28,2020.0,9,ARIZONA,1,Mixed or unknown,79.8,US-Mexico border crossing,POINT (-112.130917 31.961367)
2020-09-28,2020.0,9,ARIZONA,1,Mixed or unknown,79.8,US-Mexico border crossing,POINT (-111.37374 32.07133)
2020-09-28,2020.0,9,ARIZONA,1,"Harsh environmental conditions / lack of adequate shelter, food, water",79.8,US-Mexico border crossing,POINT (-110.261697 31.558538)
2020-09-29,2020.0,9,ARIZONA,1,"Harsh environmental conditions / lack of adequate shelter, food, water",79.8,US-Mexico border crossing,POINT (-111.63275 31.52351)
2020-10-01,2020.0,10,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",70.0,US-Mexico border crossing,POINT (-98.1352829 26.9361628)
2020-10-02,2020.0,10,ARIZONA,1,Mixed or unknown,70.9,US-Mexico border crossing,POINT (-111.078454 31.39042)
2020-10-03,2020.0,10,,1,Drowning,,US-Mexico border crossing,POINT (-106.49124442 31.75052919)
2020-10-06,2020.0,10,ARIZONA,1,Mixed or unknown,70.9,US-Mexico border crossing,POINT (-111.944167 31.946056)
2020-10-06,2020.0,10,ARIZONA,1,"Harsh environmental conditions / lack of adequate shelter, food, water",70.9,US-Mexico border crossing,POINT (-111.35353 32.08854)
2020-10-07,2020.0,10,ARIZONA,1,"Harsh environmental conditions / lack of adequate shelter, food, water",70.9,US-Mexico border crossing,POINT (-111.96563 31.76905)
2020-10-07,2020.0,10,ARIZONA,1,Violence,70.9,US-Mexico border crossing,POINT (-112.48385 31.86751)
2020-10-09,2020.0,10,ARIZONA,1,Mixed or unknown,70.9,US-Mexico border crossing,POINT (-113.01956 32.16811)
2020-10-12,2020.0,10,CALIFORNIA,1,"Harsh environmental conditions / lack of adequate shelter, food, water",70.1,US-Mexico border crossing,POINT (-116.0226653 32.6924386)
2020-10-12,2020.0,10,ARIZONA,1,Mixed or unknown,70.9,US-Mexico border crossing,POINT (-111.006893 31.36597)
2020-10-15,2020.0,10,ARIZONA,1,Mixed or unknown,70.9,US-Mexico border crossing,POINT (-112.461817 31.86015)
2020-10-15,2020.0,10,ARIZONA,1,Mixed or unknown,70.9,US-Mexico border crossing,POINT (-112.449633 31.845883)
2020-10-15,2020.0,10,ARIZONA,1,Violence,70.9,US-Mexico border crossing,POINT (-109.689858 31.334084)
2020-10-17,2020.0,10,ARIZONA,1,Mixed or unknown,70.9,US-Mexico border crossing,POINT (-112.55555 32.05895)
2020-10-18,2020.0,10,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",70.0,US-Mexico border crossing,POINT (-99.5075519 27.5035613)
2020-10-20,2020.0,10,TEXAS,1,Mixed or unknown,70.0,US-Mexico border crossing,POINT (-100.20148674 30.01828588)
2020-10-20,2020.0,10,ARIZONA,1,Mixed or unknown,70.9,US-Mexico border crossing,POINT (-111.82393 31.78119)
2020-10-20,2020.0,10,ARIZONA,1,Mixed or unknown,70.9,US-Mexico border crossing,POINT (-112.01419 31.65847)
2020-10-22,2020.0,10,ARIZONA,1,"Harsh environmental conditions / lack of adequate shelter, food, water",70.9,US-Mexico border crossing,POINT (-110.953217 31.333383)
2020-10-23,2020.0,10,CALIFORNIA,1,Violence,70.1,US-Mexico border crossing,POINT (-117.0302795 32.5434838)
2020-10-25,2020.0,10,ARIZONA,1,"Harsh environmental conditions / lack of adequate shelter, food, water",70.9,US-Mexico border crossing,POINT (-112.112467 31.680733)
2020-10-26,2020.0,10,ARIZONA,1,"Harsh environmental conditions / lack of adequate shelter, food, water",70.9,US-Mexico border crossing,POINT (-111.0418 31.334119)
2020-10-29,2020.0,10,ARIZONA,1,"Harsh environmental conditions / lack of adequate shelter, food, water",70.9,US-Mexico border crossing,POINT (-113.486083 32.784083)
2020-11-02,2020.0,11,ARIZONA,1,Mixed or unknown,59.8,US-Mexico border crossing,POINT (-112.394633 31.788983)
2020-11-04,2020.0,11,ARIZONA,1,"Harsh environmental conditions / lack of adequate shelter, food, water",59.8,US-Mexico border crossing,POINT (-109.2295 32.076389)
2020-11-05,2020.0,11,ARIZONA,1,Mixed or unknown,59.8,US-Mexico border crossing,POINT (-112.522818 32.399406)
2020-11-06,2020.0,11,CALIFORNIA,1,Vehicle accident / death linked to hazardous transport,58.6,US-Mexico border crossing,POINT (-116.5452921 33.8302961)
2020-11-09,2020.0,11,ARIZONA,1,Mixed or unknown,59.8,US-Mexico border crossing,POINT (-111.48558 32.2112)
2020-11-09,2020.0,11,ARIZONA,1,Mixed or unknown,59.8,US-Mexico border crossing,POINT (-113.117033 32.470967)
2020-11-11,2020.0,11,CALIFORNIA,1,Drowning,58.6,US-Mexico border crossing,POINT (-115.7803237 33.094364)
2020-11-15,2020.0,11,ARIZONA,1,Mixed or unknown,59.8,US-Mexico border crossing,POINT (-109.282767 31.483133)
2020-11-19,2020.0,11,ARIZONA,1,Mixed or unknown,59.8,US-Mexico border crossing,POINT (-113.054995 32.247309)
2020-11-19,2020.0,11,ARIZONA,1,Mixed or unknown,59.8,US-Mexico border crossing,POINT (-113.062101 32.259404)
2020-11-19,2020.0,11,ARIZONA,1,Mixed or unknown,59.8,US-Mexico border crossing,POINT (-113.078464 32.279368)
2020-11-19,2020.0,11,ARIZONA,1,Mixed or unknown,59.8,US-Mexico border crossing,POINT (-113.092922 32.301813)
2020-11-19,2020.0,11,ARIZONA,1,Mixed or unknown,59.8,US-Mexico border crossing,POINT (-111.56269 31.82272)
2020-11-21,2020.0,11,ARIZONA,1,Mixed or unknown,59.8,US-Mexico border crossing,POINT (-112.915126 32.327874)
2020-11-23,2020.0,11,ARIZONA,1,Mixed or unknown,59.8,US-Mexico border crossing,POINT (-112.553166 32.061618)
2020-11-28,2020.0,11,ARIZONA,1,Mixed or unknown,59.8,US-Mexico border crossing,POINT (-109.200018 31.483549)
2020-12-01,2020.0,12,ARIZONA,1,Mixed or unknown,47.8,US-Mexico border crossing,POINT (-111.9511 31.71484)
2020-12-01,2020.0,12,ARIZONA,1,Mixed or unknown,47.8,US-Mexico border crossing,POINT (-113.20477 32.071)
2020-12-01,2020.0,12,ARIZONA,1,Mixed or unknown,47.8,US-Mexico border crossing,POINT (-113.10745 32.36347)
2020-12-02,2020.0,12,ARIZONA,1,Mixed or unknown,47.8,US-Mexico border crossing,POINT (-111.988433 31.739217)
2020-12-03,2020.0,12,ARIZONA,1,Mixed or unknown,47.8,US-Mexico border crossing,POINT (-113.11916 32.47195)
2020-12-04,2020.0,12,ARIZONA,1,Mixed or unknown,47.8,US-Mexico border crossing,POINT (-114.0667576 32.3185288)
2020-12-04,2020.0,12,ARIZONA,1,Violence,47.8,US-Mexico border crossing,POINT (-110.54541 31.983749)
2020-12-04,2020.0,12,ARIZONA,1,Mixed or unknown,47.8,US-Mexico border crossing,POINT (-111.3046 31.735233)
2020-12-05,2020.0,12,TEXAS,1,Sickness / lack of access to adequate healthcare,54.6,US-Mexico border crossing,POINT (-98.2300124 26.2034071)
2020-12-08,2020.0,12,ARIZONA,1,Mixed or unknown,47.8,US-Mexico border crossing,POINT (-114.253354 32.510819)
2020-12-11,2020.0,12,,2,Drowning,,US-Mexico border crossing,POINT (-99.50900893 27.49929955)
2020-12-14,2020.0,12,ARIZONA,1,Mixed or unknown,47.8,US-Mexico border crossing,POINT (-111.954917 31.738733)
2020-12-15,2020.0,12,ARIZONA,1,Mixed or unknown,47.8,US-Mexico border crossing,POINT (-112.91189 32.097791)
2020-12-16,2020.0,12,ARIZONA,1,Mixed or unknown,47.8,US-Mexico border crossing,POINT (-113.155967 32.2637)
2020-12-22,2020.0,12,CALIFORNIA,1,Vehicle accident / death linked to hazardous transport,48.2,US-Mexico border crossing,POINT (-117.0302795 32.5434838)
2020-12-27,2020.0,12,TEXAS,1,Vehicle accident / death linked to hazardous transport,54.6,US-Mexico border crossing,POINT (-99.5035198 27.5063468)
2020-12-28,2020.0,12,ARIZONA,1,Mixed or unknown,47.8,US-Mexico border crossing,POINT (-111.753172 31.597042)
2020-12-29,2020.0,12,ARIZONA,1,Mixed or unknown,47.8,US-Mexico border crossing,POINT (-112.084017 31.682493)
2020-12-30,2020.0,12,ARIZONA,1,Mixed or unknown,47.8,US-Mexico border crossing,POINT (-109.47751 31.3711)
2020-01-07,2020.0,1,TEXAS,1,Drowning,50.7,US-Mexico border crossing,POINT (-98.3252932 26.2159066)
2020-03-20,2020.0,3,TEXAS,1,Sickness / lack of access to adequate healthcare,56.3,US-Mexico border crossing,POINT (-98.5616885 26.2434051)
2020-07-16,2020.0,7,TEXAS,1,Drowning,82.9,US-Mexico border crossing,POINT (-98.1710338 26.0857116)
2020-10-01,2020.0,10,TEXAS,1,Drowning,70.0,US-Mexico border crossing,POINT (-98.3802991 26.1854863)
2020-10-08,2020.0,10,TEXAS,1,Mixed or unknown,70.0,US-Mexico border crossing,POINT (-98.4194623 26.2094824)
2020-10-19,2020.0,10,TEXAS,1,Mixed or unknown,70.0,US-Mexico border crossing,POINT (-98.1601166 26.5751635)
2020-10-24,2020.0,10,TEXAS,1,Drowning,70.0,US-Mexico border crossing,POINT (-98.2705329 26.113872)
2020-10-27,2020.0,10,TEXAS,1,Drowning,70.0,US-Mexico border crossing,POINT (-98.3632093 26.2029614)
2020-10-30,2020.0,10,TEXAS,1,Mixed or unknown,70.0,US-Mexico border crossing,POINT (-98.3566571 26.1820236)
2020-11-07,2020.0,11,TEXAS,1,Drowning,63.2,US-Mexico border crossing,POINT (-98.1874008 26.0926784)
2020-11-10,2020.0,11,TEXAS,1,Drowning,63.2,US-Mexico border crossing,POINT (-97.959136 26.113363)
2020-12-05,2020.0,12,TEXAS,1,Drowning,54.6,US-Mexico border crossing,POINT (-98.0551477 26.2792764)
2020-12-19,2020.0,12,TEXAS,1,Drowning,54.6,US-Mexico border crossing,POINT (-98.3252932 26.2159066)
2020-12-20,2020.0,12,TEXAS,1,Drowning,54.6,US-Mexico border crossing,POINT (-98.3796686 26.18372088)
2020-12-20,2020.0,12,TEXAS,1,Drowning,54.6,US-Mexico border crossing,POINT (-98.3796686 26.18372088)
,,1,CALIFORNIA,1,Mixed or unknown,,US-Mexico border crossing,POINT (-116.4187931 32.8674653)
2020-08-05,2020.0,5,CALIFORNIA,1,"Harsh environmental conditions / lack of adequate shelter, food, water",60.6,US-Mexico border crossing,POINT (-116.1874241 32.61768)
,,6,CALIFORNIA,1,Mixed or unknown,,US-Mexico border crossing,POINT (-116.7814093 32.6442247)
,,8,CALIFORNIA,1,"Harsh environmental conditions / lack of adequate shelter, food, water",,US-Mexico border crossing,POINT (-116.7814093 32.6442247)
,,11,CALIFORNIA,1,Accidental death,,US-Mexico border crossing,POINT (-116.9610962 32.6509861)
2020-11-05,2020.0,11,TEXAS,1,Vehicle accident / death linked to hazardous transport,63.2,US-Mexico border crossing,POINT (-99.4714896 27.4877716)
2020-02-08,2020.0,2,ARIZONA,1,Mixed or unknown,44.8,US-Mexico border crossing,POINT (-113.124167 32.535333)
2020-02-27,2020.0,2,ARIZONA,1,Mixed or unknown,44.8,US-Mexico border crossing,POINT (-113.143166 32.838333)
2020-03-19,2020.0,3,ARIZONA,1,Mixed or unknown,48.4,US-Mexico border crossing,POINT (-112.3905 32.758667)
2020-06-16,2020.0,6,ARIZONA,1,Violence,73.6,US-Mexico border crossing,POINT (-109.211 31.622)
2020-09-14,2020.0,9,ARIZONA,1,Mixed or unknown,79.8,US-Mexico border crossing,POINT (-112.34344 32.08169)
2020-10-16,2020.0,10,ARIZONA,1,Mixed or unknown,70.9,US-Mexico border crossing,POINT (-112.614167 32.85305)
2020-10-16,2020.0,10,ARIZONA,1,Mixed or unknown,70.9,US-Mexico border crossing,POINT (-112.59805 32.840267)
2020-11-01,2020.0,11,ARIZONA,1,Mixed or unknown,59.8,US-Mexico border crossing,POINT (-112.262633 32.832783)
2020-11-30,2020.0,11,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",63.2,US-Mexico border crossing,POINT (-105.3571764 31.1745732)
2020-09-30,2020.0,9,,1,Drowning,,US-Mexico border crossing,POINT (-106.49356235 31.75235189)
2020-02-28,2020.0,2,TEXAS,1,Drowning,50.0,US-Mexico border crossing,POINT (-105.54009917 31.00839265)
2020-06-10,2020.0,6,TEXAS,1,Drowning,77.6,US-Mexico border crossing,POINT (-106.215117 31.585495)
2020-06-14,2020.0,6,TEXAS,1,Drowning,77.6,US-Mexico border crossing,POINT (-106.2939 31.606596)
2020-07-12,2020.0,7,TEXAS,1,Drowning,82.9,US-Mexico border crossing,POINT (-106.267643 31.587356)
2020-07-16,2020.0,7,TEXAS,1,Drowning,82.9,US-Mexico border crossing,POINT (-106.274327 31.564882)
2020-07-17,2020.0,7,TEXAS,1,Drowning,82.9,US-Mexico border crossing,POINT (-106.28529 31.597643)
2020-08-25,2020.0,8,TEXAS,1,Violence,84.8,US-Mexico border crossing,POINT (-106.2126279 31.545392)
2020-12-08,2020.0,12,,1,Accidental death,,US-Mexico border crossing,POINT (-106.2541603 31.5303045)
2020-01-28,2020.0,1,ARIZONA,1,Mixed or unknown,43.0,US-Mexico border crossing,POINT (-111.305841 31.680647)
2020-02-08,2020.0,2,ARIZONA,1,Mixed or unknown,44.8,US-Mexico border crossing,POINT (-113.124167 32.535333)
2020-02-12,2020.0,2,ARIZONA,1,Mixed or unknown,44.8,US-Mexico border crossing,POINT (-111.363128 32.280197)
2020-02-27,2020.0,2,ARIZONA,1,Mixed or unknown,44.8,US-Mexico border crossing,POINT (-113.143166 32.838333)
2020-03-19,2020.0,3,ARIZONA,1,Mixed or unknown,48.4,US-Mexico border crossing,POINT (-112.3905 32.758667)
2020-06-16,2020.0,6,ARIZONA,1,Violence,73.6,US-Mexico border crossing,POINT (-109.211 31.622)
2020-10-16,2020.0,10,ARIZONA,1,Mixed or unknown,70.9,US-Mexico border crossing,POINT (-112.614167 32.85305)
2020-10-16,2020.0,10,ARIZONA,1,Mixed or unknown,70.9,US-Mexico border crossing,POINT (-112.59805 32.840267)
2020-11-01,2020.0,11,ARIZONA,1,Mixed or unknown,59.8,US-Mexico border crossing,POINT (-112.262633 32.832783)
2020-02-03,2020.0,2,NEW MEXICO,1,Mixed or unknown,37.8,US-Mexico border crossing,POINT (-108.743 31.5006)
2020-07-09,2020.0,7,NEW MEXICO,1,Mixed or unknown,74.6,US-Mexico border crossing,POINT (-108.229 31.5894)
2020-07-10,2020.0,7,NEW MEXICO,1,"Harsh environmental conditions / lack of adequate shelter, food, water",74.6,US-Mexico border crossing,POINT (-108.229 31.5894)
2020-07-14,2020.0,7,NEW MEXICO,1,Mixed or unknown,74.6,US-Mexico border crossing,POINT (-107.927 31.9937)
2020-07-17,2020.0,7,NEW MEXICO,1,Mixed or unknown,74.6,US-Mexico border crossing,POINT (-108.14528 31.854722)
2020-08-21,2020.0,8,NEW MEXICO,1,"Harsh environmental conditions / lack of adequate shelter, food, water",76.4,US-Mexico border crossing,POINT (-106.773 31.7928)
2020-10-25,2020.0,10,NEW MEXICO,1,Mixed or unknown,60.8,US-Mexico border crossing,POINT (-106.68392 31.8468798)
2020-12-11,2020.0,12,NEW MEXICO,1,Mixed or unknown,41.2,US-Mexico border crossing,POINT (-108.25 32.2034)
2020-09-14,2020.0,9,CALIFORNIA,1,Mixed or unknown,76.4,US-Mexico border crossing,POINT (-116.869324 32.694585)
2020-10-04,2020.0,10,CALIFORNIA,1,"Harsh environmental conditions / lack of adequate shelter, food, water",70.1,US-Mexico border crossing,POINT (-116.860444 32.644152)
2020-10-17,2020.0,10,CALIFORNIA,1,Mixed or unknown,70.1,US-Mexico border crossing,POINT (-116.510853 32.610429)
2020-10-24,2020.0,10,CALIFORNIA,1,Mixed or unknown,70.1,US-Mexico border crossing,POINT (-116.765125 32.567541)
2020-12-07,2020.0,12,CALIFORNIA,1,Mixed or unknown,48.2,US-Mexico border crossing,POINT (-116.274197 32.660215)
2021-01-01,2021.0,1,TEXAS,2,"Harsh environmental conditions / lack of adequate shelter, food, water",47.9,US-Mexico border crossing,POINT (-103.7272989 29.36820243)
2021-01-02,2021.0,1,TEXAS,1,Vehicle accident / death linked to hazardous transport,47.9,US-Mexico border crossing,POINT (-105.3571764 31.1745732)
2021-01-08,2021.0,1,,1,Drowning,,US-Mexico border crossing,POINT (-100.9372101 29.33161137)
2021-01-08,2021.0,1,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",47.9,US-Mexico border crossing,POINT (-100.3980824 28.697183)
2021-01-19,2021.0,1,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",47.9,US-Mexico border crossing,POINT (-98.1441714 27.2269872)
2021-01-29,2021.0,1,TEXAS,1,Violence,47.9,US-Mexico border crossing,POINT (-98.2652505 26.1087466)
2021-01-29,2021.0,1,CALIFORNIA,1,Drowning,45.5,US-Mexico border crossing,POINT (-117.0448118 32.54143422)
2021-02-09,2021.0,2,,1,Drowning,,US-Mexico border crossing,POINT (-100.5068478 28.71317365)
2021-02-18,2021.0,2,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",45.6,US-Mexico border crossing,POINT (-103.2068216 29.3222273)
2021-02-22,2021.0,2,TEXAS,4,"Harsh environmental conditions / lack of adequate shelter, food, water",45.6,US-Mexico border crossing,POINT (-103.7272989 29.36820243)
2021-02-20,2021.0,2,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",45.6,US-Mexico border crossing,POINT (-99.30855138 28.36796911)
2021-02-11,2021.0,2,TEXAS,1,"Harsh environmental conditions / lack of adequate shelter, food, water",45.6,US-Mexico border crossing,POINT (-100.5048585 28.7019633)
2021-02-26,2021.0,2,,2,Drowning,,US-Mexico border crossing,POINT (-100.5113856 28.70516695)
2021-03-03,2021.0,3,CALIFORNIA,2,Vehicle accident / death linked to hazardous transport,47.8,US-Mexico border crossing,POINT (-115.2984346 32.78367772)
2021-03-03,2021.0,3,CALIFORNIA,10,Vehicle accident / death linked to hazardous transport,47.8,US-Mexico border crossing,POINT (-115.2984346 32.78367772)
2021-03-03,2021.0,3,CALIFORNIA,1,Vehicle accident / death linked to hazardous transport,47.8,US-Mexico border crossing,POINT (-115.2984346 32.78367772)
2021-03-10,2021.0,3,TEXAS,1,Mixed or unknown,51.6,US-Mexico border crossing,POINT (-106.4850217 31.7618778)
2021-03-15,2021.0,3,TEXAS,8,Vehicle accident / death linked to hazardous transport,51.6,US-Mexico border crossing,POINT (-100.9088278 29.45061979)
2021-03-20,2021.0,3,TEXAS,1,Drowning,51.6,US-Mexico border crossing,POINT (-100.4995214 28.7091433)
2021-03-27,2021.0,3,ARIZONA,1,Sickness / lack of access to adequate healthcare,48.0,US-Mexico border crossing,POINT (-110.8547917 32.2265083)
